ID,CODGEO,AREA_NAME,SEX,AGE,DIPLOMA,PRO_CAT,TYPE_HOUSE,NBPERS_HOUSE,NB_10,NB_11_17,NB_18_24,NB_25_64,NB_65,PMR,DRIVING_LICENCE,NB_CAR,TWO_WHEELER,BIKE,ELECT_SCOOTER,NAVIGO_SUB,IMAGINER_SUB,OTHER_SUB_PT,BIKE_SUB,NSM_SUB,WEIGHT_INDIV,GPS_RECORD
16_3890,92044,Levallois-Perret,Woman,54,Upper secondary diploma (Baccalauréat) or equivalent,3,Single parent (divorced / separated / widowed),1,0,0.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,4705.1837951,True
16_3891,92014,Bourg-la-Reine,Woman,40,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",8,In a couple with child(ren),2,2,0.0,0.0,0,0,False,True,2,0,0,1,False,False,False,False,False,2618.4323468,True
16_3892,75120,Paris,Man,33,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,False,True,False,1708.291451,True
16_3893,92073,Suresnes,Man,66,,2,Single parent (divorced / separated / widowed),1,0,0.0,1.0,0,0,False,True,1,0,0,0,True,False,False,False,False,3006.2834014,True
16_3894,75118,Paris,Man,27,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,False,8,4+,1,4+,False,False,False,True,False,2147.1979303,True
16_3895,92072,Sevres,Woman,43,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",1,In a couple with child(ren),3,1,0.0,0.0,2,0,False,False,0,0,0,2,True,False,False,False,False,3910.9545284,True
16_3897,95197,Deuil-la-Barre,Woman,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,3,0,1.0,0.0,1,1,False,False,1,0,1,0,False,True,False,False,False,4142.9031979,True
16_3899,75118,Paris,Man,24,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living with one or both parents,3,0,0.0,1.0,2,0,False,False,1,0,1,0,False,False,False,False,False,1770.0059503,True
16_3900,92026,Courbevoie,Man,22,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Not related to other household members,1,0,0.0,1.0,0,0,False,False,0,0,0,0,False,True,False,False,False,650.42561375,True
16_3901,75115,Paris,Woman,45,,4,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,0,0,0,0,True,False,False,False,False,2962.2965084,True
16_3903,78646,Versailles,Man,42,,5,In a couple with child(ren),4,0,1.0,2.0,1,0,False,True,0,0,3,1,False,False,False,False,False,2470.5845019,True
16_3904,75119,Paris,Man,64,"Vocational certificate (CAP, BEP) or equivalent",6,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,0,0,True,False,False,False,False,2073.095469,True
16_3905,75103,Paris,Woman,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,4,0,1.0,2.0,1,0,False,False,1,0,2,2,False,True,False,True,False,7798.5249175,True
16_3906,92025,Colombes,Man,51,Upper secondary diploma (Baccalauréat) or equivalent,3,Single parent (divorced / separated / widowed),2,0,0.0,1.0,1,0,False,True,1,0,1,0,True,False,False,False,False,9853.3659992,True
16_3907,92048,Meudon,Man,49,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,1,0,True,False,False,False,False,1145.1748889,True
16_3908,75117,Paris,Man,34,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),5,3,0.0,0.0,2,0,False,True,0,0,4+,0,True,False,False,False,False,2771.6443559,True
16_3909,92050,Nanterre,Man,43,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),2,1,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,2930.0194262,True
16_3910,95127,Cergy,Man,18,Upper secondary diploma (Baccalauréat) or equivalent,7,Not related to other household members,4,0,0.0,4.0,0,0,False,False,0,0,0,0,False,True,False,False,False,6267.2614454,True
16_3911,92036,Gennevilliers,Man,40,"Vocational certificate (CAP, BEP) or equivalent",5,In a couple with child(ren),3,2,0.0,0.0,1,0,False,True,1,1,1,1,,False,False,False,False,6311.421309,True
16_3912,75116,Paris,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Not related to other household members,2,0,0.0,0.0,1,1,False,False,0,0,0,0,True,False,False,False,False,1228.7117078,True
16_3913,75116,Paris,Woman,49,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,602.08139678,True
16_3914,92078,Villeneuve-la-Garenne,Woman,38,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple with child(ren),3,2,0.0,0.0,1,0,False,True,1,0,1,0,False,False,False,False,False,1058.4546437,True
16_3915,75112,Paris,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,Not related to other household members,5,0,0.0,1.0,4,0,False,False,0,0,0,0,True,False,False,False,False,2891.4906802,True
16_3916,75120,Paris,Woman,64,,6,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,694.76202104,True
16_3917,95500,Pontoise,Man,36,,5,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,4+,0,True,False,False,False,False,1925.6825356,True
16_3918,92007,Bagneux,Man,50,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,1,0,1,0,False,False,False,False,False,2893.7983025,True
16_3919,92062,Puteaux,Woman,47,Upper secondary diploma (Baccalauréat) or equivalent,4,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,2,0,4+,0,,False,True,False,False,10378.068511,True
16_3921,75111,Paris,Man,58,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,2221.4998205,True
16_3922,75120,Paris,Man,52,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,0,2.0,0.0,2,0,False,True,1,0,3,0,True,False,False,False,False,2254.4249894,True
16_3924,75113,Paris,Man,55,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),2,0,0.0,1.0,1,0,False,True,1,0,0,1,True,False,False,False,False,2221.4998205,True
16_3925,75113,Paris,Man,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,1,0,True,False,False,False,False,3411.412542,True
16_3926,78158,Le Chesnay-Rocquencourt,Man,22,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living with one or both parents,2,0,0.0,0.0,2,0,False,False,2,0,2,0,,True,False,False,False,1156.4269896,True
16_3927,94022,Choisy-le-Roi,Man,33,,4,In a couple without children,2,0,0.0,0.0,0,0,False,True,1,0,1,0,False,False,False,False,False,3125.3838246,True
16_3930,92025,Colombes,Woman,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,0,0,0,False,False,False,False,False,1058.4546437,True
16_3932,92063,Rueil-Malmaison,Woman,41,"Vocational certificate (CAP, BEP) or equivalent",4,Single parent (divorced / separated / widowed),3,1,1.0,0.0,1,0,False,True,1,0,1,1,False,False,False,False,False,7714.6649068,True
16_3934,75118,Paris,Woman,45,,4,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,1,3,0,False,False,False,False,False,2908.852756,True
16_3935,75115,Paris,Man,29,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,4+,0,True,False,False,False,False,1312.1394554,True
16_3936,75116,Paris,Man,49,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Single parent (divorced / separated / widowed),2,0,1.0,0.0,1,0,False,True,1,0,0,0,True,False,False,False,False,2221.4998205,True
16_3937,75119,Paris,Woman,28,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",8,Not related to other household members,2,0,0.0,0.0,2,0,False,True,0,0,0,0,True,False,False,True,False,1495.3222211,True
16_3938,75110,Paris,Man,52,,8,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,0,0,True,False,False,False,False,1188.2486963,True
16_3939,92063,Rueil-Malmaison,Man,30,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),4,2,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,2594.7477257,True
16_3940,95219,Ermont,Woman,19,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,4,0,0.0,1.0,3,0,False,False,1,0,2,0,,True,False,False,False,5012.2613384,True
16_3942,75111,Paris,Woman,17,Lower secondary certificate (Brevet) or equivalent,7,Living with one or both parents,2,0,0.0,0.0,1,1,False,False,1,0,2,0,True,True,False,False,False,7668.079348,True
16_3943,92048,Meudon,Man,21,,7,Living with one or both parents,3,0,0.0,0.0,3,0,False,True,1,0,0,0,,True,False,False,False,1106.0705743,True
16_3944,75115,Paris,Man,45,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,0,0,4+,0,False,False,False,False,False,3070.1429798,True
16_3946,75114,Paris,Woman,60,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",5,Living alone,1,0,0.0,0.0,0,0,False,False,0,0,1,0,True,False,False,False,False,917.22787515,True
16_3947,75113,Paris,Man,30,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a shared apartment (flat-sharing),2,0,0.0,2.0,0,0,False,True,0,0,0,0,True,False,False,False,False,1808.3902027,True
16_3948,93051,Noisy-le-Grand,Man,45,,2,Single parent (divorced / separated / widowed),1,0,1.0,0.0,0,0,False,True,1,0,1,0,True,False,False,False,False,434.57593936,True
16_3949,92007,Bagneux,Man,57,,3,In a couple with child(ren),4,0,0.0,1.0,3,0,False,True,1,0,0,0,False,False,False,False,False,2399.2802686,True
16_3950,78576,Saint-Remy-l'Honore,Man,31,,5,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,1,1,1,False,False,True,True,False,1893.6960804,True
16_3951,75119,Paris,Man,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,1,0,True,False,False,False,False,2742.1303401,True
16_3952,92064,Saint-Cloud,Man,23,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,In a shared apartment (flat-sharing),3,0,0.0,3.0,0,0,False,True,0,0,0,0,False,True,False,True,False,1173.5717463,True
16_3953,75114,Paris,Woman,21,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living with one or both parents,3,0,1.0,0.0,2,0,False,False,1,0,1,0,False,True,False,True,False,2839.8334366,True
16_3954,75120,Paris,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,0,0,True,False,False,False,False,2712.3922351,True
16_3957,75118,Paris,Man,47,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",5,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,True,False,True,False,False,740.48496518,True
16_3958,75120,Paris,Woman,63,,1,In a couple with child(ren),4,0,0.0,0.0,4,0,False,False,0,0,3,1,False,False,True,False,False,2107.2154442,True
16_3960,75113,Paris,Woman,59,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",6,In a couple without children,2,0,0.0,0.0,2,0,False,True,1,0,1,0,,False,False,True,False,1564.5793818,True
16_3961,75103,Paris,Man,60,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",3,In a couple without children,1,0,0.0,0.0,1,0,False,True,0,0,1,0,,False,False,False,False,875.21288961,True
16_3962,95127,Cergy,Woman,23,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living with one or both parents,3,0,0.0,2.0,1,0,False,True,2,0,0,0,False,True,False,False,False,694.53209002,True
16_3963,75112,Paris,Man,41,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,4,4,0.0,0.0,0,0,False,True,4,0,0,0,False,False,False,False,False,3536.9779841,True
16_3967,95018,Argenteuil,Woman,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Another family member in the household,3,0,0.0,1.0,2,0,False,True,0,0,0,0,True,False,False,False,False,695.67376127,True
16_3968,93027,La Courneuve,Man,51,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,1,0.0,0.0,2,0,False,True,1,1,3,0,False,False,False,False,False,520.29294367,True
16_3969,75120,Paris,Man,55,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,2,0,True,False,False,False,False,2563.5955464,True
16_3970,92012,Boulogne-Billancourt,Man,43,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,1,0.0,0.0,2,0,False,False,0,0,0,0,True,False,False,False,False,2612.6084825,True
16_3971,75102,Paris,Woman,31,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",1,In a couple without children,2,0,0.0,0.0,2,0,False,True,0,0,2,0,False,False,False,False,False,2408.0667464,True
16_3972,77131,Coulommiers,Man,42,,2,In a couple with child(ren),4,0,2.0,0.0,0,0,False,True,1,1,1,0,True,False,False,False,False,2540.5163756,True
16_3974,92023,Clamart,Woman,46,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",4,In a couple with child(ren),4,1,1.0,0.0,2,0,False,True,2,2,4+,0,True,False,False,False,False,2201.1026358,True
16_3976,75116,Paris,Man,48,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple with child(ren),3,0,1.0,0.0,2,0,False,True,0,0,3,0,False,False,False,True,False,2458.6253354,True
16_3977,92026,Courbevoie,Man,46,Upper secondary diploma (Baccalauréat) or equivalent,3,Single parent (divorced / separated / widowed),4,0,1.0,2.0,1,0,False,True,2,0,2,1,True,False,False,False,False,10978.85868,True
16_3980,92007,Bagneux,Woman,38,,5,In a couple with child(ren),9,4,4.0,0.0,1,0,False,True,0,0,0,0,True,False,False,False,False,2596.7544086,True
16_3981,75113,Paris,Man,58,Upper secondary diploma (Baccalauréat) or equivalent,2,Living alone,1,0,0.0,0.0,0,0,False,True,0,0,1,0,True,False,False,False,False,4393.7026776,True
16_3982,92050,Nanterre,Woman,20,Upper secondary diploma (Baccalauréat) or equivalent,7,Living with one or both parents,5,0,1.0,2.0,2,0,False,True,0,0,3,0,False,True,False,False,False,5078.5795957,True
16_3983,75112,Paris,Man,45,,3,Living alone,1,0,0.0,0.0,1,0,False,True,0,0,0,0,True,False,False,True,False,1971.395822,True
16_3985,93066,Saint-Denis,Man,25,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,,True,False,False,False,529.17895545,True
16_3986,75116,Paris,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",7,Living alone,4,4,0.0,0.0,0,0,False,True,4,0,0,0,,False,False,False,False,2067.8754479,True
16_3987,75105,Paris,Man,25,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Not related to other household members,1,0,0.0,0.0,1,0,False,True,0,1,1,0,False,False,True,True,True,1122.6556612,True
16_3988,75118,Paris,Man,30,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,In a couple without children,1,0,0.0,0.0,1,0,False,True,0,0,0,0,False,False,False,True,False,1375.0003715,True
16_3989,92062,Puteaux,Woman,42,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",2,Living alone,1,0,0.0,0.0,1,0,False,True,1,0,0,0,False,False,False,False,False,1879.525715,True
16_3991,95018,Argenteuil,Woman,24,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",7,Living with one or both parents,3,0,0.0,1.0,2,0,False,True,3,1,1,0,False,True,False,False,False,928.60068889,True
16_3992,75116,Paris,Woman,43,"5-year-and-above higher education degree: Master's 2, DEA, DESS, Grande École Diploma, Doctorate, etc.",2,Living alone,1,0,0.0,0.0,1,0,False,False,0,0,0,0,True,False,False,False,False,1549.8231313,True
16_3995,75118,Paris,Woman,31,"3–4-year higher education degree: Licence, Professional Licence, Master 1, or equivalent",3,Living alone,4,4,0.0,0.0,0,0,False,False,4,0,0,0,False,False,False,False,False,5506.9022052,True
